lg,item,syn,sentence,condition,headn,attn,verbn,model_type,attention_entropy,attention_diff
russian,30,0,Путешествия на курорт для членов большой семьи были приятными,PL-SG-PL,PL,SG,PL,gpt2,1.1648026,0.31083365149027953
russian,30,0,Путешествия на курорты для членов большой семьи было приятным,PL-PL-SG,PL,PL,SG,gpt2,1.234938,0.3063931539138423
russian,30,0,Путешествия на курорты для членов большой семьи были приятными,PL-PL-PL,PL,PL,PL,gpt2,1.2885084,0.2636343483053537
russian,31,0,Рецепт на порошок из-за частого предъявления аптекарям был мятым,SG-SG-SG,SG,SG,SG,gpt2,1.2915757,0.31504598853000143
russian,31,0,Рецепт на порошок из-за частого предъявления аптекарям были мятыми,SG-SG-PL,SG,SG,PL,gpt2,1.4322112,0.2747125620038901
russian,31,0,Рецепт на порошки из-за частого предъявления аптекарям был мятым,SG-PL-SG,SG,PL,SG,gpt2,1.2999144,0.3242412918968975
russian,31,0,Рецепт на порошки из-за частого предъявления аптекарям были мятыми,SG-PL-PL,SG,PL,PL,gpt2,1.4682326,0.2717359750788979
russian,31,0,Рецепты на порошок из-за частого предъявления аптекарям был мятым,PL-SG-SG,PL,SG,SG,gpt2,1.4201024,0.280078839967265
russian,31,0,Рецепты на порошок из-за частого предъявления аптекарям были мятыми,PL-SG-PL,PL,SG,PL,gpt2,1.268472,0.32072428042821205
russian,31,0,Рецепты на порошки из-за частого предъявления аптекарям был мятым,PL-PL-SG,PL,PL,SG,gpt2,1.4291823,0.2929685585147796
russian,31,0,Рецепты на порошки из-за частого предъявления аптекарям были мятыми,PL-PL-PL,PL,PL,PL,gpt2,1.2945921,0.32178491484445154
russian,32,0,Ссылка на сайт в списке источников статьи была дана,SG-SG-SG,SG,SG,SG,gpt2,1.0227878,0.2662836647466536
russian,32,0,Ссылка на сайт в списке источников статьи были даны,SG-SG-PL,SG,SG,PL,gpt2,1.2107947,0.18040356856052553
russian,32,0,Ссылка на сайты в списке источников статьи была дана,SG-PL-SG,SG,PL,SG,gpt2,1.0055183,0.2688252122634962
russian,32,0,Ссылка на сайты в списке источников статьи были даны,SG-PL-PL,SG,PL,PL,gpt2,1.2395262,0.15758823100438518
russian,32,0,Ссылки на сайт в списке источников статьи была дана,PL-SG-SG,PL,SG,SG,gpt2,1.1819671,0.22830543330525555
russian,32,0,Ссылки на сайт в списке источников статьи были даны,PL-SG-PL,PL,SG,PL,gpt2,1.0717269,0.2259091984654277
russian,32,0,Ссылки на сайты в списке источников статьи была дана,PL-PL-SG,PL,PL,SG,gpt2,1.1741275,0.22462089275703934
russian,32,0,Ссылки на сайты в списке источников статьи были даны,PL-PL-PL,PL,PL,PL,gpt2,1.0853751,0.21122729453511943
russian,33,0,Талон на обед во время большой перемены был выдан,SG-SG-SG,SG,SG,SG,gpt2,1.1946093,0.25528532162525813
russian,33,0,Талон на обед во время большой перемены были выданы,SG-SG-PL,SG,SG,PL,gpt2,1.2417428,0.20342333859492046
russian,33,0,Талон на обеды во время большой перемены был выдан,SG-PL-SG,SG,PL,SG,gpt2,1.1684172,0.24512854840053086
russian,33,0,Талон на обеды во время большой перемены были выданы,SG-PL-PL,SG,PL,PL,gpt2,1.2874963,0.1102158894301522
russian,33,0,Талоны на обед во время большой перемены был выдан,PL-SG-SG,PL,SG,SG,gpt2,1.1738629,0.25265391851773533
russian,33,0,Талоны на обед во время большой перемены были выданы,PL-SG-PL,PL,SG,PL,gpt2,1.0699931,0.28847772528145177
russian,33,0,Талоны на обеды во время большой перемены был выдан,PL-PL-SG,PL,PL,SG,gpt2,1.1136564,0.2543679139562996
russian,33,0,Талоны на обеды во время большой перемены были выданы,PL-PL-PL,PL,PL,PL,gpt2,1.1371064,0.2354584478409872
russian,34,0,Ткань на пиджак в каталоге весенней коллекции была подобрана,SG-SG-SG,SG,SG,SG,gpt2,1.0766045,0.32041960560877913
russian,34,0,Ткань на пиджак в каталоге весенней коллекции были подобраны,SG-SG-PL,SG,SG,PL,gpt2,1.1208695,0.26511296303463716
russian,34,0,Ткань на пиджаки в каталоге весенней коллекции была подобрана,SG-PL-SG,SG,PL,SG,gpt2,1.0581629,0.31660057111098555
russian,34,0,Ткань на пиджаки в каталоге весенней коллекции были подобраны,SG-PL-PL,SG,PL,PL,gpt2,1.1254717,0.2464470668732716
russian,34,0,Ткани на пиджак в каталоге весенней коллекции была подобрана,PL-SG-SG,PL,SG,SG,gpt2,1.1510671,0.28855254095211685
russian,34,0,Ткани на пиджак в каталоге весенней коллекции были подобраны,PL-SG-PL,PL,SG,PL,gpt2,1.1678848,0.2479559936842467
russian,34,0,Ткани на пиджаки в каталоге весенней коллекции была подобрана,PL-PL-SG,PL,PL,SG,gpt2,1.1345146,0.28383254661097335
russian,34,0,Ткани на пиджаки в каталоге весенней коллекции были подобраны,PL-PL-PL,PL,PL,PL,gpt2,1.1737032,0.22665846901543388
russian,35,0,Трасса через поле по меркам местных жителей была новой,SG-SG-SG,SG,SG,SG,gpt2,1.1359582,0.3249703767284493
russian,35,0,Трасса через поле по меркам местных жителей были новыми,SG-SG-PL,SG,SG,PL,gpt2,1.1943502,0.2980256750195927
russian,35,0,Трасса через поля по меркам местных жителей была новой,SG-PL-SG,SG,PL,SG,gpt2,1.1177362,0.34048031044645466
russian,35,0,Трасса через поля по меркам местных жителей были новыми,SG-PL-PL,SG,PL,PL,gpt2,1.2079808,0.2838398675372639
russian,35,0,Трассы через поле по меркам местных жителей была новой,PL-SG-SG,PL,SG,SG,gpt2,1.1965503,0.31319164531704924
russian,35,0,Трассы через поле по меркам местных жителей были новыми,PL-SG-PL,PL,SG,PL,gpt2,1.0940431,0.30112924466229
russian,35,0,Трассы через поля по меркам местных жителей была новой,PL-PL-SG,PL,PL,SG,gpt2,1.1754401,0.32911417838802015
russian,35,0,Трассы через поля по меркам местных жителей были новыми,PL-PL-PL,PL,PL,PL,gpt2,1.0933325,0.30678660713833633
russian,36,0,Тропинка через луг во время деревенской ярмарки была протоптана,SG-SG-SG,SG,SG,SG,gpt2,1.269027,0.2586134718359968
russian,36,0,Тропинка через луг во время деревенской ярмарки были протоптаны,SG-SG-PL,SG,SG,PL,gpt2,1.327008,0.24024114746458192
russian,36,0,Тропинка через луга во время деревенской ярмарки была протоптана,SG-PL-SG,SG,PL,SG,gpt2,1.2488725,0.26933220627014043
russian,36,0,Тропинка через луга во время деревенской ярмарки были протоптаны,SG-PL-PL,SG,PL,PL,gpt2,1.331578,0.2403350675094112
russian,36,0,Тропинки через луг во время деревенской ярмарки была протоптана,PL-SG-SG,PL,SG,SG,gpt2,1.283063,0.242122059675835
